spanish,Postalveolar,Fricative,voiceless,/ʃ/,"sh, g, ch, x"
spanish,Alveolar,Plosive,voiceless,/t/,t
spanish,Alveolar,Plosive,voiceless,/tʃ/,"ch, dg"
spanish,Velar,Fricative,voiceless,/x/,"j, g, x, h"
spanish,Palatal,LateralApproximant,voiced,/ʎ/,"l, ll"
spanish,Bilabial,Fricative,voiced,/β/,"b, v, p"
spanish,Dental,Fricative,voiceless,/θ/,"c, z"
swahili,Dental,Fricative,voiced,/ð/,dh
swahili,Labiodental,Fricative,voiceless,/f/,f
swahili,Velar,Fricative,voiced,/ɣ/,gh
swahili,Glottal,Fricative,voiceless,/h/,h
swahili,Palatal,Approximant,voiced,/j/,y
swahili,Velar,Plosive,voiceless,/k/,k
swahili,Alveolar,LateralApproximant,voiced,/l/,l
swahili,Bilabial,Nasal,voiced,/m/,m
swahili,Bilabial,Nasal,voiced,/m̩/,m
swahili,Bilabial,Nasal,voiced,/ᵐb/,mb
swahili,Labiodental,Nasal,voiced,/ᶬv/,mv
swahili,Alveolar,Nasal,voiced,/n/,n
swahili,Palatal,Nasal,voiced,/ɲ/,ny
swahili,Alveolar,Nasal,voiced,/n̩/,n
swahili,Alveolar,Nasal,voiced,/ⁿd/,nd
swahili,Alveolar,Nasal,voiced,/ⁿdʒ/,nj
swahili,Alveolar,Nasal,voiced,/ⁿz/,nz
swahili,Velar,Nasal,voiced,/ŋ/,ng
swahili,Velar,Nasal,voiced,/ᵑɡ/,ng
swahili,Bilabial,Plosive,voiceless,/p/,p
swahili,Alveolar,Trill,voiced,/r/,r
swahili,Alveolar,Fricative,voiceless,/s/,s
swahili,Postalveolar,Fricative,voiceless,/ʃ/,sh
swahili,Alveolar,Plosive,voiceless,/t/,t
swahili,Alveolar,Plosive,voiceless,/tʃ/,ch
swahili,Labiodental,Fricative,voiced,/v/,v
swahili,Velar,Fricative,voiceless,/x/,kh
swahili,Alveolar,Fricative,voiced,/z/,z
swahili,Dental,Fricative,voiceless,/θ/,th
tamil,Bilabial,Plosive,voiced,/b/,"பி, ப, பு"
tamil,Alveolar,Plosive,voiced,/d/,து
tamil,Dental,Fricative,voiced,/ð/,து
tamil,Alveolar,Plosive,voiced,/dʑ/,"சி, ஜா"
tamil,Retroflex,Plosive,voiced,/ɖ/,டி
tamil,Labiodental,Fricative,voiceless,/f/,ஃப்
tamil,Velar,Plosive,voiced,/ɡ/,"கே, கு"
tamil,Glottal,Fricative,voiceless,/h/,"கா, ஹ"
tamil,Palatal,Approximant,voiced,/j/,"யா, ய்ய"
tamil,Velar,Plosive,voiceless,/k/,"கா, க்க, க"
tamil,Alveolar,LateralApproximant,voiced,/l/,"லி, ல்லி, ல, ல்"
tamil,Retroflex,LateralApproximant,voiced,/ɭ/,"ளி, ள்ளி, ள்"
tamil,Bilabial,Nasal,voiced,/m/,"ம, ம்மா, ம்"
tamil,Alveolar,Nasal,voiced,/n/,"ன், ன்ன"
tamil,"Palatal	",Nasal,voiced,/ɲ/,"ஞா, ஞ்ஞா, ஞ்"
tamil,Retroflex,Nasal,voiced,/ɳ/,"ண், ண்ண"
tamil,Alveolar,Nasal,voiced,/n̪/,"ந, ந், ந்ந"
tamil,Velar,Nasal,voiced,/ŋ/,"ங், ங்ங"
tamil,Alveolar,Trill,voiced,/r/,"றி, ற்றி"
tamil,Retroflex,TapOrFlap,voiced,/ɽ/,டு
tamil,Retroflex,Approximant,voiced,/ɻ/,"ழ், ழி"
tamil,Alveolar,TapOrFlap,voiced,/ɾ/,"ரி, ரி, ர, ர்"
tamil,Alveolar,Fricative,voiceless,/s/,"ச, ஸ"
tamil,Retroflex,Fricative,voiceless,/ʂ/,ஷா
tamil,Alveolar,Plosive,voiceless,/t/,"த, த்து, தி"
tamil,Retroflex,Plosive,voiceless,/ʈ/,ட்டு
tamil,Alveolar,Plosive,voiceless,/tɕ/,"சி, ச்சு, சி"
tamil,Labiodental,Approximant,voiced,/ʋ/,"வ, வ்வ"
tamil,Velar,Fricative,voiceless,/x/,ஃகா
tamil,Alveolar,Fricative,voiced,/z/,ஃஜா
thai,Bilabial,Plosive,voiced,/b/,บ
thai,Alveolar,Plosive,voiced,/d/,"ฎ, ฑ, ด"
thai,Labiodental,Fricative,voiceless,/f/,"ฝ, ฟ"
thai,Glottal,Fricative,voiceless,/h/,"ห, ฮ"
thai,Palatal,Approximant,voiced,/j/,ย
thai,Velar,Plosive,voiceless,/k/,"ก, กร, ข, ค, คร, ฆ"
thai,Velar,Plosive,voiceless,/kʰ/,"ข, ฃ, ค, ฅ, ฆ"
thai,Alveolar,LateralApproximant,voiced,/l/,"ล, หล, ฬ"
thai,Bilabial,Nasal,voiced,/m/,"ม, หม"
thai,Alveolar,Nasal,voiced,/n/,"ณ, น, หน, ญ, ร, รุ, ล, ฬ"
thai,Velar,Nasal,voiced,/ŋ/,"ง, หง"
thai,Bilabial,Plosive,voiceless,/p/,"ป, บ, พ, ฟ, ภ"
thai,Bilabial,Plosive,voiceless,/pʰ/,"ผ, พ, ภ"
thai,Alveolar,Trill,voiced,/r/,"ร, หร"
thai,Alveolar,Fricative,voiceless,/s/,"ซ, ซร, ทร, ศ, ศร, ษ, ส, สร"
thai,Alveolar,Plosive,voiceless,/t/,"จ, ช, ชร, ซ, ฎ, ฏ, ฐ, ฑ, ฒ, ฒิ, ด, ต, ตร, ติ, ตุ, ถ, ท, ทร, ธ, ธิ, รถ, รท, ศ, ษ, ส"
thai,Alveolar,Plosive,voiceless,/tɕ/,"จ, จร"
thai,Alveolar,Plosive,voiceless,/tɕʰ/,"ฉ, ช, ฌ"
thai,Alveolar,Plosive,voiceless,/tʰ/,"ฐ, ฑ, ฒ, ถ, ท, ธ"
thai,Glottal,Plosive,voiceless,/ʔ/,"อ, ะ, –"
turkish,Bilabial,Plosive,voiced,/b/,b
turkish,Palatal,Plosive,voiceless,/c/,k
turkish,Alveolar,Plosive,voiced,/d/,dd
turkish,Alveolar,Plosive,voiced,/dʒ/,c
turkish,Labiodental,Fricative,voiceless,/f/,f
turkish,Velar,Plosive,voiced,/ɡ/,g
turkish,Glottal,Fricative,voiceless,/h/,h
turkish,Palatal,Approximant,voiced,/j/,y
turkish,Palatal,Plosive,voiced,/ɟ/,g
turkish,Velar,Plosive,voiceless,/k/,k
turkish,Alveolar,LateralApproximant,voiced,/l/,l
turkish,Alveolar,LateralApproximant,voiced,/ɫ/,l
turkish,Bilabial,Nasal,voiced,/m/,m
turkish,Alveolar,Nasal,voiced,/n/,n
turkish,Palatal,Nasal,voiced,/ɲ/,ny
turkish,Velar,Nasal,voiced,/ŋ/,ng
turkish,Bilabial,Plosive,voiceless,/p/,p
turkish,Alveolar,TapOrFlap,voiced,/ɾ/,r
turkish,Alveolar,Fricative,voiceless,/s/,s
turkish,Postalveolar,Fricative,voiceless,/ʃ/,ş
turkish,Alveolar,Plosive,voiceless,/t/,t
turkish,Alveolar,Plosive,voiceless,/tʃ/,ç
turkish,Labiodental,Fricative,voiced,/v/,v
turkish,Alveolar,Fricative,voiced,/z/,z
turkish,Postalveolar,Fricative,voiced,/ʒ/,j
turkish,Bilabial,Fricative,voiced,/β/,v
vietnamese,Palatal,Plosive,voiceless,/c/,tr
vietnamese,Labiodental,Fricative,voiceless,/f/,ph
vietnamese,Velar,Fricative,voiced,/ɣ/,"g, gh"
vietnamese,Glottal,Fricative,voiceless,/h/,h
vietnamese,Palatal,Approximant,voiced,/j/,y
vietnamese,Palatal,Fricative,voiced,/ʝ/,"gi, d, r"
vietnamese,Velar,Plosive,voiceless,/k/,"c, k"
vietnamese,Velar,Plosive,voiceless,/k̟/,ch
vietnamese,Velar,Plosive,voiceless,/kp/,c
vietnamese,Velar,Plosive,voiceless,/kʷ/,qu
vietnamese,Alveolar,LateralApproximant,voiced,/l/,l
vietnamese,Bilabial,Nasal,voiced,/m/,m
vietnamese,Alveolar,Nasal,voiced,/n/,n
vietnamese,"Palatal	",Nasal,voiced,/ɲ/,nh
vietnamese,Velar,Nasal,voiced,/ŋ/,"ng, ngh"
vietnamese,Velar,Nasal,voiced,/ŋ̟/,nh
vietnamese,Velar,Nasal,voiced,/ŋm/,ng
vietnamese,Bilabial,Plosive,voiceless,/p/,p
vietnamese,Bilabial,Plosive,voiceless,/p̚/,p
vietnamese,Alveolar,Fricative,voiceless,/s/,"x, s"
vietnamese,Alveolar,Plosive,voiceless,/t/,t
vietnamese,Alveolar,Plosive,voiceless,/t͡ɕ ~ c/,ch
vietnamese,Alveolar,Plosive,voiceless,/tʰ/,th
vietnamese,Labiodental,Fricative,voiced,/v/,v
vietnamese,Velar,Fricative,voiceless,/x/,kh
vietnamese,Alveolar,Fricative,voiced,/z/,"gi, d, r"
vietnamese,Glottal,Plosive,voiceless,/ʔ/,
